08/07/2016 - 09:34:07 PM	Ethan(AdminOnDuty) used ULX command ' noclip'
08/07/2016 - 09:34:10 PM	Ethan(AdminOnDuty) used ULX command ' noclip'
08/07/2016 - 09:34:13 PM	Ethan(AdminOnDuty) used ULX command ' noclip'
08/07/2016 - 09:34:13 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:34:13 PM	Ethan(AdminOnDuty) entered 'discs_request'
08/07/2016 - 09:34:14 PM	DARTH VADER(Darth Vader) entered 'discs_request'
08/07/2016 - 09:34:14 PM	Darth Tom(Darth) entered 'discs_request'
08/07/2016 - 09:34:21 PM	Darth Tom(Darth) entered 'rb655_select_force'
08/07/2016 - 09:34:21 PM	Darth Tom(Darth) entered 'rb655_select_force'
08/07/2016 - 09:34:23 PM	SKT REG COMM Sloth(Shock Trooper REG Commander) entered 'discs_request'
08/07/2016 - 09:34:23 PM	Ethan(AdminOnDuty) entered 'discs_request'
